name,phone,website,address,rating,reviews,timings,timestamp
Oh! Calcutta,093795 44302,"https://www.google.com/maps/reserve/v/dine/c/E7JX6ULScyI?source=pa&opi=89978449&hl=en-IN&gei=x9s9Z-y6AbyH4-EP7dns6Ac&sourceurl=https://www.google.com/async/lcl_akp?ei%3DxNs9Z_KOAs-e4-EPiI6JiQI%26opi%3D89978449%26lqi%3DCiBpbmRpYW4gcmVzdGF1cmFudHMgaW4gY2FsaWZvcm5pYUjjn6_E54CAgAhaLhAAEAEYASIgaW5kaWFuIHJlc3RhdXJhbnRzIGluIGNhbGlmb3JuaWEqBAgDEAGSARJiZW5nYWxpX3Jlc3RhdXJhbnSqAWwKCS9tLzAxaDVxMBABKhYiEmluZGlhbiByZXN0YXVyYW50cygAMh8QASIbyM6_HNX0h3N1VAp9NXsRU2t_0GoM9KAJoMrTMiQQAiIgaW5kaWFuIHJlc3RhdXJhbnRzIGluIGNhbGlmb3JuaWE%26phdesc%3DMdNWkwZU4QU%26vet%3D12ahUKEwiR1_Cy-eqJAxVzzTgGHVhjOQEQ8UF6BAgHEFk..i%26lei%3D9to9Z5GEIPOa4-EP2MblCQ%26tbs%3Dlrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u2!2m2!2m1!1e1!1m4!1u1!2m2!1m1!1e1!1m4!1u1!2m2!1m1!1e2!1m4!1u22!2m2!21m1!1e1!2m1!1e2!2m1!1e1!2m1!1e3!3sIAE,lf:1,lf_ui:9%26tbm%3Dlcl%26q%3Dindian%2Brestaurants%2Bin%2Bcalifornia%26cs%3D0%26async%3Dludocids:9082158990821596573,f:rlni,_basejs:/xjs/_/js/k%253Dxjs.s.en_GB.shzJn-bNMQ0.2018.O/am%253DAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAAAAAAAAAAAAQQQIAAAAAAAIACAAAAAAAAAAAAAAAAAAAAABAgAAGQAAAAAQAAAADAAgAAAAgiQAAAIAAAAACAAAEAAIAAEQB4lBEAAAAAAAAAAAAgBAAiAAAAAOACAAABoCQAABAABAAAAAYAAAAEAAAAAAAoAAAQAAAAAAAgAAAAAAAAAAAAAAAEAPQDAAAAAAAAAAAAAAAEAAAAAABgAAAAAAAAAAAAAAAAAAAAAEBAAACAI2AAAgAAAAAAAOA-AAg8gBhSWAAAAAAAAAAAAAAAAEAAEwRzQQIKAgAAAAAAAAAAAAAAAAAAAECKoIkDBA/dg%253D0/rs%253DACT90oHcDJ2DORam8kJhOohg2IfDcx1DoA,_basecss:/xjs/_/ss/k%253Dxjs.s.dvcjVdsWOxA.L.W.O/am%253DAFIDACEAAAAEAACEABUABAAAAAAAAAAAAAAAAAAAAAAAAAAkAAAAQAAAAAAAAAAAAAARAADNBAAAAIwAAMAuAEAAAAAAAAACAIABAAAAAAGQAAAAAAAAIACAAgEAAAgAAAAAAgIAAAIAEAEACACgEAAAAAJgAAAAAwAAEAAQBBAAgACWQAMCIAEBACSAeFBBAAACAAYAAAAEggMMAwgqADAAAAAAAAAEAAAAAABAAIAQAAAMoAAACCAAQA8AAeADANAMRACAIMBAAEAAAAAAAAQAAAAAIAAAAQAAiAmAI2AAAgAAAAAAAAASAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAAAAKAAAAAAAAAAAAAAAAAAAAAAAI/rs%253DACT90oH4TsRtjnMWoX9QnBSJolCdY-Beug,_basecomb:/xjs/_/js/k%253Dxjs.s.en_GB.shzJn-bNMQ0.2018.O/ck%253Dxjs.s.dvcjVdsWOxA.L.W.O/am%253DAFIDACEAAAAEAACEABUABAAAAAAAAAAAAAAAAAAAAAAAAAAkAAAAQAAAAAAAAAAAAAQRQIDNBAAAAIwCAMAuAEAAAAAAAAACAIABABAgAAGQAAAAAQAAIADAAgEAAAgiQAAAIgIAAAKAEAEACICgEQB4lBNgAAAAAwAAEAAwBBAigACWQOMCIAEBoCSAeFBBBAACAAYAAAAEggMMAwgqADAQAAAAAAAkAAAAAABAAIAQAAAMoPQDCCAAQA8AAeADANAMRACAIMBgAEAAAAAAAAQAAAAAIAAAAUBAiAmAI2AAAgAAAAAAAOA-AAg8gBhSWAAAAAAAAAAAAAAAAEAAEwRzQQIKAgAAAAAAAAAAAAAAAAAAAECKoIkDBA/d%253D1/excm%253DAD6AIb,D1J6He,EuA5Zc,FuQWyc,Ghqpae,KYXthe,NFdptc,NsEUGe,PE728b,SfrWY,VL58m,ZGLUZ,ZgKcee,fNMhz,htkoae,jwDNjd,m6b2Pe,mYwvtf,mhIYhf,wKa2Bd,xlsLW,y25qZb,zs9f9d/ed%253D1/dg%253D0/ujg%253D1/rs%253DACT90oHqRz3so4CUJdqbggIAEnAE_h4F8g,_fmt:prog,_id:akp_tsuid_9to9Z5GEIPOa4-EP2MblCQ_12","2nd floor, 33, Church St, above Mainland China, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka 560001",4.1,,"Hours: Closed ⋅ Opens 7 pmWednesday12–3:30 pm, 7–11 pmThursday12–3:30 pm, 7–11 pmFriday12–3:30 pm, 7–11 pmSaturday12–3:30 pm, 7–11 pmSunday12–3:30 pm, 7–11 pmMonday12–3:30 pm, 7–11 pmTuesday12–3:30 pm, 7–11 pmSuggest new hoursThanks for your feedback.Your responses help to improve the Google Search experience.Note: Your feedback won't directly influence the ranking of any single page.Learn moreDoneReview this businessUnable to add this file. Please check that it is a valid photo.",2024-11-20T12:53:31.192Z
Bhishmas Pure Veg Restaurant - Marathahalli,078923 25226,https://bhishmasrestaurants.com/about.html,"Spice Garden, SRR Arcade, Bus Stop, 35/1B, Varthur Main Rd, Lakshminarayana Pura, Marathahalli, Bengaluru, Karnataka 560037",4.4,,Hours: Open ⋅ Closes 11 pmWednesday7 am–11 pmThursday7 am–11 pmFriday7 am–11:30 pmSaturday7 am–11:30 pmSunday7 am–11:30 pmMonday7 am–11 pmTuesday7 am–11 pmSuggest new hoursThanks for your feedback.Your responses help to improve the Google Search experience.Note: Your feedback won't directly influence the ranking of any single page.Learn moreDoneReview this businessUnable to add this file. Please check that it is a valid photo.,2024-11-20T12:53:37.538Z
AB Indian Cuisine,+1 916-681-6950,,"7400 Elsie Ave Suite C, Sacramento, CA 95828, United States",3.5,,Hours: Closed ⋅ Opens 10 amUpdated by this business 11 weeks agoWednesday10 am–9 pmThursday10 am–9 pmFriday10 am–9 pmSaturday10 am–9 pmSunday10 am–8 pmMondayClosedTuesday10 am–9 pmUpdated by this business 11 weeks agoSuggest new hoursThanks for your feedback.Your responses help to improve the Google Search experience.Note: Your feedback won't directly influence the ranking of any single page.Learn moreDoneReview this businessUnable to add this file. Please check that it is a valid photo.,2024-11-20T12:53:41.180Z
Pyramid Food Court,,,"PYRAMID FOOD COURT 1 AND 7/3, Embassy Golf Links Business Park, Domlur, Bengaluru, Karnataka 560071",4.2,,Hours: Open ⋅ Closes 9 pmWednesday11 am–9 pmThursday11 am–9 pmFriday11 am–9 pmSaturday11 am–9 pmSunday11 am–9 pmMonday11 am–9 pmTuesday11 am–9 pmSuggest new hoursThanks for your feedback.Your responses help to improve the Google Search experience.Note: Your feedback won't directly influence the ranking of any single page.Learn moreDoneReview this businessUnable to add this file. Please check that it is a valid photo.,2024-11-20T12:53:44.816Z
Subz,093424 34350,http://www.fusionfoods.co.in/,"Cosmopolitan Club, Ground Floor, 22nd Cross Rd, Jayanagar 3rd Block, Jayanagar, Bengaluru, Karnataka 560011",4.2,,"Hours: Closed ⋅ Opens 7 pmWednesday12–3:30 pm, 7–11 pmThursday12–3:30 pm, 7–11 pmFriday12–3:30 pm, 7–11 pmSaturday12–3:30 pm, 7–11 pmSunday12–3:30 pm, 7–11 pmMonday12–3:30 pm, 7–11 pmTuesday12–3:30 pm, 7–11 pmSuggest new hoursThanks for your feedback.Your responses help to improve the Google Search experience.Note: Your feedback won't directly influence the ranking of any single page.Learn moreDoneReview this businessUnable to add this file. Please check that it is a valid photo.",2024-11-20T12:53:50.690Z
Farm Market,+1 951-563-0060,https://www.farmmarketmv.com/,"14058 Redlands Blvd, Moreno Valley, CA 92555, United States",4.6,,Hours: Closed ⋅ Opens 7 amWednesday7 am–10 pmThursday7 am–10 pmFriday7 am–10 pmSaturday7 am–10 pmSunday7 am–10 pmMonday7 am–10 pmTuesday7 am–10 pmSuggest new hoursThanks for your feedback.Your responses help to improve the Google Search experience.Note: Your feedback won't directly influence the ranking of any single page.Learn moreDoneReview this businessUnable to add this file. Please check that it is a valid photo.,2024-11-20T12:53:56.320Z
Indian Biere House,090361 25832,tel:09036125832,"4&5, 15th Cross, 100 Feet Ring Rd, opposite SBI Bank, 5th Phase, J. P. Nagar, Bengaluru, Karnataka 560078",4.6,,Hours: Open ⋅ Closes 12 amWednesday12 pm–12 amThursday12 pm–12 amFriday12 pm–12 amSaturday12 pm–12 amSunday12 pm–12 amMonday12 pm–12 amTuesday12 pm–12 amSuggest new hoursThanks for your feedback.Your responses help to improve the Google Search experience.Note: Your feedback won't directly influence the ranking of any single page.Learn moreDoneReview this businessUnable to add this file. Please check that it is a valid photo.,2024-11-20T12:53:58.344Z
Mint Masala,080 2361 0668,https://mintmasala.in/,"384, 1, Sankey Rd, near Bhashyam Circle, Sadashiva Nagar, Malleshwaram, Bengaluru, Karnataka 560080",4.0,,"Hours: Closed ⋅ Opens 7 pmWednesday12–4:30 pm, 7–10:30 pmThursday12–4:30 pm, 7–10:30 pmFriday12–4:30 pm, 7–10:30 pmSaturday12–4:30 pm, 7–10:30 pmSunday12–4:30 pm, 7–10:30 pmMonday12–4:30 pm, 7–10:30 pmTuesday12–4:30 pm, 7–10:30 pmSuggest new hoursThanks for your feedback.Your responses help to improve the Google Search experience.Note: Your feedback won't directly influence the ranking of any single page.Learn moreDoneReview this businessUnable to add this file. Please check that it is a valid photo.",2024-11-20T12:54:00.847Z
Red Chili,,http://redchilinorthridge.com/,"18108 Parthenia St, Northridge, CA 91325, United States",3.8,,Hours: Closed ⋅ Opens 11 amWednesday11 am–10 pmThursday11 am–10 pmFriday11 am–10 pmSaturday11 am–10 pmSunday11 am–10 pmMonday11 am–10 pmTuesday11 am–10 pmSuggest new hoursThanks for your feedback.Your responses help to improve the Google Search experience.Note: Your feedback won't directly influence the ranking of any single page.Learn moreDoneReview this businessUnable to add this file. Please check that it is a valid photo.,2024-11-20T12:54:02.779Z
The Rameshwaram Cafe @ JP Nagar,078922 46525,,"52, Outer Ring Rd, Jeewan Griha Colony, 2nd Phase, J. P. Nagar, Bengaluru, Karnataka 560078",4.1,,Hours: Open ⋅ Closes 1 amUpdated by phone call 12 weeks agoWednesday6 am–1 amThursday6 am–1 amFriday6 am–1 amSaturday6 am–1 amSunday6 am–1 amMonday6 am–1 amTuesday6 am–1 amUpdated by phone call 12 weeks agoSuggest new hoursThanks for your feedback.Your responses help to improve the Google Search experience.Note: Your feedback won't directly influence the ranking of any single page.Learn moreDoneReview this businessUnable to add this file. Please check that it is a valid photo.,2024-11-20T12:54:09.024Z
Sathya's,080 4131 7571,,"Service Road, 17, 7th A Main Rd, next to Indiqube Office, 3rd Block, Koramangala 1A Block, SBI Colony, Koramangala, Bengaluru, Karnataka 560034",4.3,,"Hours: Open ⋅ Closes 12 amUpdated by phone call 11 weeks agoWednesday12:30 pm–12 amThursday12:30 pm–12 amFriday12:30 pm–12 amSaturday12:30–1 am, 12:30 pm–12 amSunday12:30–1 am, 12:30 pm–12 amMonday12:30 pm–12 amTuesday12:30 pm–12 amUpdated by phone call 11 weeks agoSuggest new hoursThanks for your feedback.Your responses help to improve the Google Search experience.Note: Your feedback won't directly influence the ranking of any single page.Learn moreDoneReview this businessUnable to add this file. Please check that it is a valid photo.",2024-11-20T12:54:11.112Z
The Rasoiya Street,075689 21415,"https://www.google.com/maps/reserve/v/dine/c/MdGlSnNkkZA?source=pa&opi=89978449&hl=en-IN&gei=9Ns9Z8OvJZ684-EPu8ONgA4&sourceurl=https://www.google.com/async/lcl_akp?ei%3D8ds9Z5nCNvaI4-EP5Pnq2Qg%26opi%3D89978449%26lqi%3DCiBpbmRpYW4gcmVzdGF1cmFudHMgaW4gY2FsaWZvcm5pYUjh0PSqlKuAgAhaLhAAEAEYASIgaW5kaWFuIHJlc3RhdXJhbnRzIGluIGNhbGlmb3JuaWEqBAgDEAGSARV2ZWdldGFyaWFuX3Jlc3RhdXJhbnSaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUktOWEZ1UlVoM0VBRaoBbAoJL20vMDFoNXEwEAEqFiISaW5kaWFuIHJlc3RhdXJhbnRzKAAyHxABIhvIzr8c1fSHc3VUCn01exFTa3_Qagz0oAmgytMyJBACIiBpbmRpYW4gcmVzdGF1cmFudHMgaW4gY2FsaWZvcm5pYQ%26phdesc%3D_tKP6qH6MGE%26vet%3D12ahUKEwiR1_Cy-eqJAxVzzTgGHVhjOQEQ8UF6BAgHEFk..i%26lei%3D9to9Z5GEIPOa4-EP2MblCQ%26tbs%3Dlrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u2!2m2!2m1!1e1!1m4!1u1!2m2!1m1!1e1!1m4!1u1!2m2!1m1!1e2!1m4!1u22!2m2!21m1!1e1!2m1!1e2!2m1!1e1!2m1!1e3!3sIAE,lf:1,lf_ui:9%26tbm%3Dlcl%26q%3Dindian%2Brestaurants%2Bin%2Bcalifornia%26cs%3D0%26async%3Dludocids:4687375189439706880,f:rlni,_basejs:/xjs/_/js/k%253Dxjs.s.en_GB.shzJn-bNMQ0.2018.O/am%253DAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAAAAAAAAAAAAQQQIAAAAAAAIACAAAAAAAAAAAAAAAAAAAAABAgAAGQAAAAAQAAAADAAgAAAAgiQAAAIAAAAACAAAEAAIAAEQB4lBEAAAAAAAAAAAAgBAAiAAAAAOACAAABoCQAABAABAAAAAYAAAAEAAAAAAAoAAAQAAAAAAAgAAAAAAAAAAAAAAAEAPQDAAAAAAAAAAAAAAAEAAAAAABgAAAAAAAAAAAAAAAAAAAAAEBAAACAI2AAAgAAAAAAAOA-AAg8gBhSWAAAAAAAAAAAAAAAAEAAEwRzQQIKAgAAAAAAAAAAAAAAAAAAAECKoIkDBA/dg%253D0/rs%253DACT90oHcDJ2DORam8kJhOohg2IfDcx1DoA,_basecss:/xjs/_/ss/k%253Dxjs.s.dvcjVdsWOxA.L.W.O/am%253DAFIDACEAAAAEAACEABUABAAAAAAAAAAAAAAAAAAAAAAAAAAkAAAAQAAAAAAAAAAAAAARAADNBAAAAIwAAMAuAEAAAAAAAAACAIABAAAAAAGQAAAAAAAAIACAAgEAAAgAAAAAAgIAAAIAEAEACACgEAAAAAJgAAAAAwAAEAAQBBAAgACWQAMCIAEBACSAeFBBAAACAAYAAAAEggMMAwgqADAAAAAAAAAEAAAAAABAAIAQAAAMoAAACCAAQA8AAeADANAMRACAIMBAAEAAAAAAAAQAAAAAIAAAAQAAiAmAI2AAAgAAAAAAAAASAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAAAAKAAAAAAAAAAAAAAAAAAAAAAAI/rs%253DACT90oH4TsRtjnMWoX9QnBSJolCdY-Beug,_basecomb:/xjs/_/js/k%253Dxjs.s.en_GB.shzJn-bNMQ0.2018.O/ck%253Dxjs.s.dvcjVdsWOxA.L.W.O/am%253DAFIDACEAAAAEAACEABUABAAAAAAAAAAAAAAAAAAAAAAAAAAkAAAAQAAAAAAAAAAAAAQRQIDNBAAAAIwCAMAuAEAAAAAAAAACAIABABAgAAGQAAAAAQAAIADAAgEAAAgiQAAAIgIAAAKAEAEACICgEQB4lBNgAAAAAwAAEAAwBBAigACWQOMCIAEBoCSAeFBBBAACAAYAAAAEggMMAwgqADAQAAAAAAAkAAAAAABAAIAQAAAMoPQDCCAAQA8AAeADANAMRACAIMBgAEAAAAAAAAQAAAAAIAAAAUBAiAmAI2AAAgAAAAAAAOA-AAg8gBhSWAAAAAAAAAAAAAAAAEAAEwRzQQIKAgAAAAAAAAAAAAAAAAAAAECKoIkDBA/d%253D1/excm%253DAD6AIb,D1J6He,EuA5Zc,FuQWyc,Ghqpae,KYXthe,NFdptc,NsEUGe,PE728b,SfrWY,VL58m,ZGLUZ,ZgKcee,fNMhz,htkoae,jwDNjd,m6b2Pe,mYwvtf,mhIYhf,wKa2Bd,xlsLW,y25qZb,zs9f9d/ed%253D1/dg%253D0/ujg%253D1/rs%253DACT90oHqRz3so4CUJdqbggIAEnAE_h4F8g,_fmt:prog,_id:akp_tsuid_9to9Z5GEIPOa4-EP2MblCQ_12","3rd Floor, Florus, Neeladri Nagar, Electronics City Phase 1, Bengaluru, Karnataka 560100",4.1,,Hours: Open ⋅ Closes 11 pmWednesday11 am–11 pmThursday11 am–11 pmFriday11 am–11 pmSaturday11 am–11 pmSunday11 am–11 pmMonday11 am–11 pmTuesday11 am–11 pmSuggest new hoursThanks for your feedback.Your responses help to improve the Google Search experience.Note: Your feedback won't directly influence the ranking of any single page.Learn moreDoneReview this businessUnable to add this file. Please check that it is a valid photo.,2024-11-20T12:54:13.796Z
Gate Of India,+1 323-536-7596,https://gateofindialosangeles.com/,"7300 Sunset Blvd Suite D & E, Los Angeles, CA 90046, United States",3.3,,Hours: Closed ⋅ Opens 11 amWednesday11 am–1 amThursday11 am–1 amFriday11 am–1 amSaturday11 am–1 amSunday11 am–1 amMonday11 am–1 amTuesday11:30 am–1 amSuggest new hoursThanks for your feedback.Your responses help to improve the Google Search experience.Note: Your feedback won't directly influence the ranking of any single page.Learn moreDoneReview this businessUnable to add this file. Please check that it is a valid photo.,2024-11-20T12:54:15.801Z
India's Grill,+1 310-659-3903,http://www.indiasgrill.com/,"428 S San Vicente Blvd, Los Angeles, CA 90048, United States",4.7,,,2024-11-20T12:54:17.776Z
India's Curry Place,+1 323-644-6977,http://www.indiascurryplace.com/,"311 Virgil Ave, Los Angeles, CA 90004, United States",3.9,,"Hours: Closed ⋅ Opens 11 amWednesday11 am–9 pmThursday11 am–9 pmFriday11 am–9 pmSaturday12–10 pmSunday12–10 pmMonday11 am–9 pmTuesday11 am–2:30 pm, 5–10:30 pmSuggest new hoursThanks for your feedback.Your responses help to improve the Google Search experience.Note: Your feedback won't directly influence the ranking of any single page.Learn moreDoneReview this businessUnable to add this file. Please check that it is a valid photo.",2024-11-20T12:54:20.305Z
Red Hot Chilli Pepper Fremont,+1 510-574-8861,https://www.rhcpca.com/?utm_source=Google&utm_medium=Google+Maps&utm_campaign=GMB&utm_id=GMB,"43321 Boscell Rd, Fremont, CA 94538, United States",4.0,,"HoursRed Hot Chilli Pepper Fremont11:30 am–2:15 pm, 5:30–9:15 pmWednesday11:30 am–2:15 pm, 5:30–9:15 pmThursday11:30 am–2:15 pm, 5:30–9:15 pmFriday11:30 am–2:15 pm, 5:30–10:45 pmSaturday11:30 am–2:45 pm, 5:30–10:45 pmSunday11:30 am–2:45 pm, 5:30–9:15 pmMonday11:30 am–2:15 pm, 5:30–9:15 pmTuesday11:30 am–2:15 pm, 5:30–9:15 pmSuggest new hoursThanks for your feedback.Your responses help to improve the Google Search experience.Note: Your feedback won't directly influence the ranking of any single page.Learn moreDoneReview this businessUnable to add this file. Please check that it is a valid photo.Happy hours5:30–7 pmWednesday5:30–7 pmThursday5:30–7 pmFridayClosedSaturdayClosedSundayClosedMonday5:30–7 pmTuesday5:30–7 pmHours: Closed ⋅ Opens 11:30 am · More hoursWednesday11:30 am–2:15 pm, 5:30–9:15 pmThursday11:30 am–2:15 pm, 5:30–9:15 pmFriday11:30 am–2:15 pm, 5:30–10:45 pmSaturday11:30 am–2:45 pm, 5:30–10:45 pmSunday11:30 am–2:45 pm, 5:30–9:15 pmMonday11:30 am–2:15 pm, 5:30–9:15 pmTuesday11:30 am–2:15 pm, 5:30–9:15 pmSuggest new hoursThanks for your feedback.Your responses help to improve the Google Search experience.Note: Your feedback won't directly influence the ranking of any single page.Learn moreDoneReview this businessUnable to add this file. Please check that it is a valid photo.",2024-11-20T12:54:23.014Z
White Garden - Vegetarian Artisan Kitchen,096868 27272,"https://www.google.com/maps/reserve/v/dine/c/dK2OfrUAN8M?source=pa&opi=89978449&hl=en-IN&gei=_9s9Z9DyLaTe4-EPwMaa4Aw&sourceurl=https://www.google.com/async/lcl_akp?ei%3D_ds9Z9idJYXa4-EP94eMgAE%26opi%3D89978449%26lqi%3DCiBpbmRpYW4gcmVzdGF1cmFudHMgaW4gY2FsaWZvcm5pYUiI8OzKvriAgAhaLhAAEAEYASIgaW5kaWFuIHJlc3RhdXJhbnRzIGluIGNhbGlmb3JuaWEqBAgDEAGSARV2ZWdldGFyaWFuX3Jlc3RhdXJhbnSaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTjZiblIyVldObkVBRaoBbAoJL20vMDFoNXEwEAEqFiISaW5kaWFuIHJlc3RhdXJhbnRzKAAyHxABIhvIzr8c1fSHc3VUCn01exFTa3_Qagz0oAmgytMyJBACIiBpbmRpYW4gcmVzdGF1cmFudHMgaW4gY2FsaWZvcm5pYQ%26phdesc%3DZbNM3WmomqQ%26vet%3D12ahUKEwiR1_Cy-eqJAxVzzTgGHVhjOQEQ8UF6BAgHEFk..i%26lei%3D9to9Z5GEIPOa4-EP2MblCQ%26tbs%3Dlrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u2!2m2!2m1!1e1!1m4!1u1!2m2!1m1!1e1!1m4!1u1!2m2!1m1!1e2!1m4!1u22!2m2!21m1!1e1!2m1!1e2!2m1!1e1!2m1!1e3!3sIAE,lf:1,lf_ui:9%26tbm%3Dlcl%26q%3Dindian%2Brestaurants%2Bin%2Bcalifornia%26cs%3D0%26async%3Dludocids:5453321112345576089,f:rlni,_basejs:/xjs/_/js/k%253Dxjs.s.en_GB.shzJn-bNMQ0.2018.O/am%253DAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAAAAAAAAAAAAQQQIAAAAAAAIACAAAAAAAAAAAAAAAAAAAAABAgAAGQAAAAAQAAAADAAgAAAAgiQAAAIAAAAACAAAEAAIAAEQB4lBEAAAAAAAAAAAAgBAAiAAAAAOACAAABoCQAABAABAAAAAYAAAAEAAAAAAAoAAAQAAAAAAAgAAAAAAAAAAAAAAAEAPQDAAAAAAAAAAAAAAAEAAAAAABgAAAAAAAAAAAAAAAAAAAAAEBAAACAI2AAAgAAAAAAAOA-AAg8gBhSWAAAAAAAAAAAAAAAAEAAEwRzQQIKAgAAAAAAAAAAAAAAAAAAAECKoIkDBA/dg%253D0/rs%253DACT90oHcDJ2DORam8kJhOohg2IfDcx1DoA,_basecss:/xjs/_/ss/k%253Dxjs.s.dvcjVdsWOxA.L.W.O/am%253DAFIDACEAAAAEAACEABUABAAAAAAAAAAAAAAAAAAAAAAAAAAkAAAAQAAAAAAAAAAAAAARAADNBAAAAIwAAMAuAEAAAAAAAAACAIABAAAAAAGQAAAAAAAAIACAAgEAAAgAAAAAAgIAAAIAEAEACACgEAAAAAJgAAAAAwAAEAAQBBAAgACWQAMCIAEBACSAeFBBAAACAAYAAAAEggMMAwgqADAAAAAAAAAEAAAAAABAAIAQAAAMoAAACCAAQA8AAeADANAMRACAIMBAAEAAAAAAAAQAAAAAIAAAAQAAiAmAI2AAAgAAAAAAAAASAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAAAAKAAAAAAAAAAAAAAAAAAAAAAAI/rs%253DACT90oH4TsRtjnMWoX9QnBSJolCdY-Beug,_basecomb:/xjs/_/js/k%253Dxjs.s.en_GB.shzJn-bNMQ0.2018.O/ck%253Dxjs.s.dvcjVdsWOxA.L.W.O/am%253DAFIDACEAAAAEAACEABUABAAAAAAAAAAAAAAAAAAAAAAAAAAkAAAAQAAAAAAAAAAAAAQRQIDNBAAAAIwCAMAuAEAAAAAAAAACAIABABAgAAGQAAAAAQAAIADAAgEAAAgiQAAAIgIAAAKAEAEACICgEQB4lBNgAAAAAwAAEAAwBBAigACWQOMCIAEBoCSAeFBBBAACAAYAAAAEggMMAwgqADAQAAAAAAAkAAAAAABAAIAQAAAMoPQDCCAAQA8AAeADANAMRACAIMBgAEAAAAAAAAQAAAAAIAAAAUBAiAmAI2AAAgAAAAAAAOA-AAg8gBhSWAAAAAAAAAAAAAAAAEAAEwRzQQIKAgAAAAAAAAAAAAAAAAAAAECKoIkDBA/d%253D1/excm%253DAD6AIb,D1J6He,EuA5Zc,FuQWyc,Ghqpae,KYXthe,NFdptc,NsEUGe,PE728b,SfrWY,VL58m,ZGLUZ,ZgKcee,fNMhz,htkoae,jwDNjd,m6b2Pe,mYwvtf,mhIYhf,wKa2Bd,xlsLW,y25qZb,zs9f9d/ed%253D1/dg%253D0/ujg%253D1/rs%253DACT90oHqRz3so4CUJdqbggIAEnAE_h4F8g,_fmt:prog,_id:akp_tsuid_9to9Z5GEIPOa4-EP2MblCQ_12","425, 2nd Block, 7th Main, 80, ft. Road, HRBR Layout, Kalyan Nagar, Bengaluru, Karnataka 560043",4.5,,"Hours: Closed ⋅ Opens 7 pmWednesday12–4 pm, 7–11 pmThursday12–4 pm, 7–11 pmFriday12–4 pm, 7–11 pmSaturday12–4 pm, 7–11 pmSunday12–4 pm, 7–11 pmMonday12–4 pm, 7–11 pmTuesday12–4 pm, 7–11 pmSuggest new hoursThanks for your feedback.Your responses help to improve the Google Search experience.Note: Your feedback won't directly influence the ranking of any single page.Learn moreDoneReview this businessUnable to add this file. Please check that it is a valid photo.",2024-11-20T12:54:24.831Z
Sharief Bhai-Koramangala,080957 52222,http://shariefbhai.com/,"68, Jyoti Nivas College Rd, Koramangala Industrial Layout, Koramangala, Bengaluru, Karnataka 560034",4.0,,Hours: Open ⋅ Closes 12 amWednesday11:30 am–12 amThursday11:30 am–12 amFriday11:30 am–12 amSaturday11:30 am–12 amSunday11:30 am–12 amMonday11:30 am–12 amTuesday11:30 am–12 amSuggest new hoursThanks for your feedback.Your responses help to improve the Google Search experience.Note: Your feedback won't directly influence the ranking of any single page.Learn moreDoneReview this businessUnable to add this file. Please check that it is a valid photo.,2024-11-20T12:54:27.043Z
